ID,is_attrited,Age,Gender,Dependent_cnt,Edu_level,Marital_status,Income,Card,Period_m,Total_rel_cnt,Inactive_last_12m,Contacts_cnt_last_12m,Credit_limit,Total_trans_amt,Total_trans_cnt
306,0,55,F,1,High School,Unknown,Unknown,Blue,36,3,2,3,6968,4037,69
307,1,50,M,3,High School,Married,$80K - $120K,Silver,36,5,3,3,34516,8045,71
308,0,49,F,4,High School,Married,Less than $40K,Blue,42,4,1,4,2473,4597,80
309,0,59,M,1,Graduate,Married,$40K - $60K,Blue,53,5,1,2,4188,4911,86
310,1,44,M,1,College,Divorced,$80K - $120K,Silver,39,2,3,2,34516,1853,36
311,1,35,M,3,Doctorate,Married,$80K - $120K,Blue,30,5,3,4,13590,2137,52
312,1,45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093,2032,39
313,0,53,M,3,Unknown,Single,$80K - $120K,Blue,43,4,3,4,34516,14319,124
314,0,49,F,2,Post-Graduate,Married,Less than $40K,Blue,37,2,1,2,5500,14357,110
315,0,35,M,1,High School,Married,$60K - $80K,Blue,26,4,3,2,4008,2794,58
316,0,36,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981,15236,120
317,0,32,M,0,High School,Married,$60K - $80K,Blue,13,3,3,4,14308,1659,39
318,1,42,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705,2602,43
319,0,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630,4904,81
320,0,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,7475,1592,30
321,0,47,F,5,Uneducated,Married,Less than $40K,Blue,36,1,6,1,2291,4498,81
322,0,43,F,3,Graduate,Single,Less than $40K,Blue,35,1,3,2,1620,4387,91
323,0,51,M,4,Uneducated,Divorced,$80K - $120K,Blue,38,5,3,2,34516,3250,63
324,0,53,M,0,Graduate,Single,$60K - $80K,Blue,35,3,1,3,17721,14409,83
325,0,53,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,3,4840,1637,22
326,0,51,F,1,High School,Married,Less than $40K,Blue,38,1,1,2,5189,16563,94
327,0,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,3445,1074,31
328,0,38,F,2,Graduate,Single,Unknown,Blue,27,4,2,3,13429,3929,66
329,0,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,1,2926,4219,78
330,0,49,F,2,High School,Unknown,$40K - $60K,Blue,38,4,1,2,2497,2922,53
331,0,55,M,2,Uneducated,Divorced,$60K - $80K,Blue,49,4,5,3,10127,1647,53
332,0,33,M,2,College,Married,$80K - $120K,Blue,36,3,1,2,2355,1765,27
333,0,43,F,3,Post-Graduate,Married,Less than $40K,Blue,35,5,3,3,2435,5268,88
334,0,43,F,1,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2637,1569,39
335,0,52,F,3,Graduate,Single,$40K - $60K,Blue,45,1,1,2,14803,14426,87
336,0,65,F,1,Unknown,Single,Unknown,Blue,36,5,1,2,5018,4028,81
337,0,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,3,4,4701,1679,32
338,0,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3,1,4,8167,2141,51
339,0,47,M,4,High School,Divorced,$60K - $80K,Blue,36,6,1,3,1943,3392,70
340,0,38,F,1,College,Single,Less than $40K,Blue,28,2,2,2,4623,14730,118
341,0,48,M,2,Unknown,Married,$120K +,Silver,32,3,2,4,34516,3093,66
342,0,45,M,4,Graduate,Married,$60K - $80K,Blue,34,6,2,3,2731,3915,66
343,0,44,F,2,Uneducated,Single,Less than $40K,Blue,20,6,3,3,2084,1132,28
344,0,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387,1294,26
345,1,43,F,4,Graduate,Single,Less than $40K,Blue,32,4,3,1,3015,5372,75
346,0,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,36,2,2,3,34516,7582,95
347,0,53,M,1,Graduate,Married,$80K - $120K,Blue,36,5,2,2,11329,1213,33
348,0,52,F,3,Unknown,Single,Less than $40K,Blue,37,4,2,2,1554,4997,79
349,0,39,F,3,Uneducated,Single,Unknown,Blue,25,5,3,3,4181,3955,74
350,0,49,F,1,Graduate,Married,$40K - $60K,Blue,39,3,3,3,7201,3981,76
351,0,45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717,4301,64
352,0,45,M,4,Unknown,Single,$60K - $80K,Blue,36,5,2,1,15100,4135,76
353,0,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516,2227,61
354,0,40,F,4,High School,Married,Less than $40K,Blue,31,2,3,3,1968,5087,69
355,0,32,F,1,High School,Married,Unknown,Blue,22,3,2,3,3413,4355,71
356,0,55,F,3,High School,Single,$40K - $60K,Blue,42,3,3,2,2873,4563,72
357,1,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,2,4065,2899,51
358,0,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534,3973,66
359,0,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,2,3,2,34516,7889,98
360,0,38,F,3,Graduate,Married,Unknown,Blue,27,6,2,2,2425,4568,74
361,0,48,F,4,College,Single,Less than $40K,Blue,42,2,3,2,1438.3,5045,82
362,0,52,M,0,Uneducated,Unknown,$80K - $120K,Blue,36,6,4,4,5395,4689,69
363,0,49,M,2,Post-Graduate,Unknown,$60K - $80K,Blue,36,4,2,5,18253,3737,73
364,1,62,F,1,High School,Married,$40K - $60K,Blue,53,2,1,1,5249,1315,31
365,0,35,M,1,College,Single,$60K - $80K,Blue,26,3,2,3,23447,2834,77
366,1,49,F,3,Doctorate,Divorced,Unknown,Blue,42,1,3,3,3802,2003,43
367,0,46,M,3,Graduate,Unknown,$80K - $120K,Blue,27,5,1,3,3665,1881,55
368,0,52,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,1,34516,1737,38
369,0,37,M,3,Unknown,Married,$60K - $80K,Blue,30,6,2,4,16043,2599,47
370,0,47,F,2,High School,Married,Less than $40K,Blue,34,4,2,4,2730,3841,69
371,0,46,F,3,Unknown,Married,$40K - $60K,Blue,39,6,3,2,1457,3967,69
372,0,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530,5270,78
373,0,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,3,34516,3530,68
374,0,53,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,4,2,2,13513,3503,68
375,0,45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697,4063,75
376,1,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,41,1,3,4,34516,1187,40
377,1,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678,2475,61
378,0,39,F,3,High School,Unknown,Unknown,Blue,34,4,3,2,15370,4106,71
379,1,49,M,3,Uneducated,Unknown,$60K - $80K,Blue,41,3,4,4,18075,1477,30
380,0,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516,1033,26
381,0,44,F,2,College,Married,$40K - $60K,Blue,39,4,1,2,1701,4471,71
382,0,44,F,2,Post-Graduate,Married,Less than $40K,Blue,30,5,2,3,1924,3521,58
383,1,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,2,9043,4638,48
384,0,50,F,3,Graduate,Single,Less than $40K,Blue,41,2,2,2,2382,4563,89
385,1,58,F,1,Unknown,Single,Unknown,Blue,50,5,2,2,8513,2119,37
386,0,44,M,5,Graduate,Single,$60K - $80K,Blue,34,3,3,5,13477,3866,67
387,0,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895,4333,72
388,0,59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931,4797,65
389,0,49,M,4,High School,Married,$80K - $120K,Blue,36,2,3,3,24256,4269,69
390,0,50,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,4765,71
391,1,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349,2122,46
392,0,52,F,2,Graduate,Single,Unknown,Blue,47,6,3,3,13276,1901,33
393,0,46,M,5,High School,Unknown,$120K +,Blue,26,4,3,3,34516,3699,77
394,0,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766,4643,76
395,0,48,M,5,Graduate,Married,$80K - $120K,Blue,35,4,3,3,9030,4899,84
396,0,40,F,3,Uneducated,Married,Less than $40K,Blue,29,4,1,2,2490,3339,71
397,0,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510,4833,77
398,0,33,M,3,High School,Married,$80K - $120K,Blue,22,5,3,2,9094,4203,76
399,0,42,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395,3523,79
400,0,59,F,0,College,Married,Less than $40K,Blue,51,6,1,0,1438.3,4817,81
401,0,52,F,1,Uneducated,Married,Unknown,Blue,36,6,1,1,4222,4487,77
402,0,40,F,5,Graduate,Married,Unknown,Silver,24,2,1,2,33441,8452,83
403,1,45,F,2,Doctorate,Married,Less than $40K,Blue,31,4,3,4,2704,2362,39
404,0,43,F,4,High School,Unknown,Less than $40K,Blue,39,3,3,3,2786,3646,68
405,1,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367,4506,59
406,0,42,M,3,Graduate,Single,$80K - $120K,Silver,31,2,2,3,34516,14626,97
407,0,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516,1628,38
408,0,60,F,1,Unknown,Single,Less than $40K,Blue,47,6,1,1,2394,4611,82
409,0,48,M,1,Graduate,Unknown,Less than $40K,Blue,43,5,3,3,7199,4041,73
410,0,44,F,2,Graduate,Married,Less than $40K,Blue,37,4,5,4,3203,1433,38
411,0,37,M,2,Graduate,Married,$60K - $80K,Blue,27,4,2,4,6369,2675,47
412,0,34,M,1,Unknown,Married,$60K - $80K,Blue,29,3,2,3,3890,1889,51
413,0,42,M,3,Unknown,Single,$60K - $80K,Blue,38,5,1,1,6318,4166,86
414,1,35,F,1,Unknown,Divorced,Unknown,Blue,24,5,3,3,1438.3,2355,47
415,0,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657,1914,46
416,0,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095,4175,77
417,0,57,M,2,Unknown,Married,$120K +,Blue,36,3,2,2,23700,1644,28
418,0,44,M,3,Unknown,Married,$60K - $80K,Blue,37,3,2,3,6224,1463,34
419,1,61,M,0,Graduate,Married,$60K - $80K,Blue,56,6,2,3,9918,2485,40
420,1,49,F,5,Graduate,Divorced,$40K - $60K,Blue,40,6,4,2,2920,2306,39
421,0,59,F,0,Unknown,Single,Less than $40K,Blue,40,5,2,2,1845,4319,76
422,0,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,1,4,2051,4355,87
423,1,47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,3,5,1438.3,2276,40
424,0,38,F,1,Graduate,Single,Less than $40K,Blue,22,3,3,3,2484,1200,28
425,1,48,F,3,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431,2185,48
426,0,39,M,3,High School,Single,$60K - $80K,Blue,36,4,2,3,6929,1388,27
427,0,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355,1441,29
428,1,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477,4996,55
429,0,36,F,1,College,Single,$40K - $60K,Blue,25,6,3,3,1888,1886,66
430,0,65,F,0,Graduate,Married,Less than $40K,Blue,56,4,1,4,3094,1591,37
431,0,59,F,1,Graduate,Single,$40K - $60K,Blue,53,2,2,0,1980,5350,96
432,0,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516,1234,23
433,0,47,F,1,Graduate,Single,Unknown,Blue,37,6,3,3,2441,4439,74
434,0,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,1,4,2573,4289,81
435,0,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771,2778,53
436,1,57,F,2,Doctorate,Married,Less than $40K,Blue,36,1,3,3,1615,2212,43
437,0,45,M,4,Unknown,Married,$40K - $60K,Blue,36,3,2,1,4721,3856,74
438,0,47,F,4,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2577,4576,83
439,0,45,F,4,Uneducated,Married,Unknown,Blue,39,6,3,1,1438.3,4596,71
440,0,56,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960,3870,67
441,0,26,M,0,Uneducated,Single,Less than $40K,Blue,13,4,4,4,2237,2192,36
442,1,45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492,2469,38
443,0,47,F,4,Graduate,Married,Less than $40K,Blue,39,3,3,2,3144,3774,80
444,0,39,F,1,Unknown,Single,Less than $40K,Platinum,35,1,2,3,15987,8438,92
445,0,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953,4253,72
446,0,51,M,4,High School,Single,$40K - $60K,Blue,36,2,2,4,10017,15635,116
447,0,49,F,2,Uneducated,Married,Unknown,Blue,36,4,3,2,5099,3819,82
448,0,49,F,3,Unknown,Single,Less than $40K,Blue,42,5,3,3,3261,4739,89
449,0,45,M,2,College,Unknown,$40K - $60K,Blue,36,1,1,1,4718,4598,80
450,0,44,F,3,Uneducated,Unknown,Less than $40K,Blue,36,6,2,4,1713,3999,66
451,0,43,F,4,Graduate,Single,$40K - $60K,Blue,24,6,1,1,6475,3837,65
452,0,45,M,2,Graduate,Single,Less than $40K,Silver,32,2,1,3,12695,8328,94
453,0,46,M,3,College,Married,$60K - $80K,Blue,38,5,3,4,15483,4678,80
454,0,62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,2,1764,2094,47
455,0,37,F,3,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229,1583,32
456,1,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545,2646,39
457,0,47,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,4,2,3,4786,4973,74
458,0,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018,1463,24
459,0,36,F,3,High School,Single,Less than $40K,Blue,31,4,2,3,2909,5154,80
460,0,52,M,1,High School,Single,$120K +,Blue,38,3,1,2,19709,3000,64
461,0,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,4376,84
462,0,46,M,4,Graduate,Married,$60K - $80K,Blue,33,6,2,2,21548,1582,38
463,0,38,F,3,Post-Graduate,Unknown,Less than $40K,Blue,29,4,1,0,1878,4650,71
464,0,49,M,5,Doctorate,Single,$40K - $60K,Blue,43,3,1,1,4951,4192,62
465,0,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,1,3,3,3657,14802,95
466,1,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850,2613,41
467,1,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547,2715,45
468,0,42,M,3,Graduate,Married,$40K - $60K,Blue,37,2,2,3,3161,13692,117
469,0,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,4445,78
470,1,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484,1664,39
471,0,49,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598,4396,78
472,0,37,F,2,Unknown,Unknown,Less than $40K,Blue,27,5,1,2,2868,2909,64
473,0,41,F,1,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2909,4230,68
474,0,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086,4775,78
475,1,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845,2308,35
476,1,40,F,1,College,Married,$40K - $60K,Blue,36,4,2,4,1737,2459,43
477,0,49,F,3,High School,Married,Less than $40K,Blue,45,3,3,0,1638,4150,70
478,0,61,M,1,Graduate,Married,$60K - $80K,Blue,55,6,2,3,3264,1665,32
479,0,42,F,4,Graduate,Single,Less than $40K,Blue,33,4,2,2,2899,4906,94
480,0,30,M,2,Unknown,Divorced,$120K +,Blue,14,3,2,3,1548,2611,64
481,0,63,F,0,High School,Single,Less than $40K,Blue,36,4,3,3,2074,4232,75
482,1,47,M,4,Uneducated,Single,$120K +,Blue,37,3,2,6,34516,1736,35
483,0,37,M,2,College,Married,$80K - $120K,Blue,17,5,3,2,4631,2864,37
484,0,53,F,3,High School,Married,Unknown,Blue,36,4,2,4,11098,2156,46
485,0,45,M,2,Uneducated,Unknown,$40K - $60K,Blue,37,6,4,1,2811,4275,78
486,0,49,M,0,Unknown,Married,$60K - $80K,Blue,39,6,2,4,10177,3557,64
487,0,46,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,4,7578,5328,78
488,0,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221,1678,40
489,0,59,F,0,Graduate,Married,Less than $40K,Blue,48,3,3,4,1661,4338,77
490,0,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283,3687,68
491,0,36,F,2,Graduate,Married,Less than $40K,Blue,30,1,3,2,5723,12403,120
492,0,45,F,5,Graduate,Married,Less than $40K,Blue,39,4,3,2,2156,1345,28
493,0,39,M,2,College,Married,$60K - $80K,Blue,31,6,3,2,9871,1683,34
494,1,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,1,4,1438.3,1632,36
495,0,50,F,0,High School,Single,Less than $40K,Blue,43,6,4,2,2670,4491,65
496,0,44,M,4,Graduate,Single,$60K - $80K,Blue,25,3,3,2,10534,3456,72
497,0,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926,1576,25
498,0,52,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053,5035,64
499,0,51,M,3,Graduate,Married,$80K - $120K,Blue,39,1,2,1,7088,4691,76
500,0,56,M,3,Unknown,Single,$60K - $80K,Blue,51,2,2,2,6941,4097,78
501,1,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405,4801,47
502,1,51,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245,1977,29
503,0,44,M,4,College,Married,$80K - $120K,Blue,31,2,1,1,3472,13999,119
504,1,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759,2061,47
505,0,42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516,4613,73
506,1,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916,2888,39
507,1,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398,1887,36
508,0,57,F,3,Graduate,Single,Less than $40K,Blue,52,5,5,0,3085,3946,73
509,0,46,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621,4719,73
510,0,50,M,4,Graduate,Married,$80K - $120K,Blue,39,3,1,2,11900,14666,101
511,0,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241,1581,44
512,0,42,F,5,Graduate,Married,Less than $40K,Blue,18,6,1,1,1694,3857,70
513,1,45,M,3,Uneducated,Married,Less than $40K,Blue,39,3,3,4,8580,1880,37
514,0,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516,1122,13
515,0,50,F,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3,4697,82
516,0,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,2,24499,7667,84
517,0,46,M,1,Unknown,Single,$120K +,Blue,32,5,2,1,11840,1560,49
518,0,45,F,5,Post-Graduate,Married,Unknown,Blue,29,5,3,1,2555,4888,78
519,0,31,M,1,Graduate,Married,$40K - $60K,Blue,20,6,2,5,2469,1615,36
520,0,42,M,3,High School,Married,$80K - $120K,Blue,36,5,4,3,1681,5416,82
521,1,39,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,3,1462,1998,36
522,1,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649,2549,54
523,0,49,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,1,3,3653,3297,66
524,0,33,M,4,High School,Single,$40K - $60K,Blue,25,4,1,1,8650,2878,63
525,1,47,M,2,Doctorate,Divorced,$80K - $120K,Blue,32,1,3,3,1438.3,2388,42
526,0,37,F,5,High School,Single,$40K - $60K,Blue,19,4,1,2,3252,2953,72
527,0,47,F,4,Unknown,Single,Unknown,Blue,34,1,3,2,5756,5298,72
528,0,44,F,3,College,Single,Less than $40K,Blue,24,5,1,4,9297,1264,31
529,0,43,F,5,College,Married,$40K - $60K,Blue,31,5,1,1,5302,4883,68
530,0,33,F,1,Graduate,Married,Less than $40K,Blue,21,5,3,2,2591,4730,82
531,0,47,M,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889,4423,63
532,0,48,F,2,College,Married,Less than $40K,Blue,44,5,1,3,4570,1520,34
533,0,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,1438.3,4511,76
534,1,48,F,3,Graduate,Unknown,Less than $40K,Blue,44,3,3,2,1438.3,2054,46
535,0,48,F,2,Graduate,Single,Less than $40K,Blue,36,2,2,3,3352,14802,106
536,0,49,F,4,Uneducated,Single,Less than $40K,Blue,44,4,2,2,2659,4546,81
537,1,42,M,3,Graduate,Married,$60K - $80K,Blue,30,2,2,3,5298,2431,37
538,0,37,F,3,Post-Graduate,Married,Less than $40K,Blue,26,5,3,2,1910,2028,39
539,0,37,M,3,Doctorate,Single,$60K - $80K,Blue,30,6,1,3,5924,3305,80
540,0,53,F,2,Graduate,Unknown,Less than $40K,Blue,35,1,2,3,2199,7342,86
541,0,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626,5262,83
542,1,45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549,2240,34
543,1,49,M,3,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4384,1832,49
544,0,52,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597,4932,67
545,0,39,M,2,Doctorate,Single,$60K - $80K,Blue,36,2,2,1,1790,4498,96
546,0,26,F,0,Unknown,Single,Unknown,Blue,13,4,2,2,2600,2625,45
547,0,56,F,2,Uneducated,Single,Less than $40K,Blue,39,1,2,3,8767,8066,79
548,0,41,M,4,Unknown,Married,$80K - $120K,Blue,28,3,2,3,34516,3811,61
549,0,41,M,3,High School,Single,Less than $40K,Blue,33,6,3,1,7015,4410,70
550,0,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397,4734,96
551,0,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,4,2042,2758,50
552,0,51,M,2,Unknown,Single,$120K +,Silver,31,2,2,2,34516,13534,104
553,0,45,F,4,Unknown,Single,Less than $40K,Gold,36,6,1,3,15987,1436,36
554,0,42,F,1,Unknown,Single,Unknown,Blue,22,4,2,2,19127,3323,56
555,0,53,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,2,3924,1417,30
556,0,31,M,2,Unknown,Single,$80K - $120K,Blue,24,6,3,3,34516,2329,69
557,0,59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,5512,1975,49
558,0,51,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,4323,70
559,0,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305,1451,25
560,0,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159,1111,24
561,1,52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,1822,2538,39
562,0,51,F,3,High School,Married,Less than $40K,Blue,36,4,2,1,3007,4985,84
563,1,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,35,5,3,3,9949,2207,40
564,0,48,M,2,High School,Married,$120K +,Blue,36,6,5,2,29963,1205,28
565,0,59,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,2,1438.3,4155,62
566,1,49,M,2,High School,Married,$120K +,Blue,39,2,3,2,11714,5366,68
567,0,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,4673,69
568,1,38,F,3,High School,Single,Unknown,Blue,36,1,3,2,5260,2142,57
569,0,52,F,2,Unknown,Married,Unknown,Blue,45,3,1,2,29551,3226,63
570,0,52,F,3,Graduate,Married,$40K - $60K,Blue,36,6,4,2,3143,4417,84
571,0,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234,5051,83
572,0,44,M,4,Doctorate,Divorced,$80K - $120K,Blue,34,5,1,4,7150,3636,69
573,1,36,M,3,Graduate,Married,$80K - $120K,Blue,21,5,3,2,5015,2491,43
574,0,52,F,2,Graduate,Single,Unknown,Blue,43,5,2,3,10351,4572,76
575,0,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,34516,13578,105
576,0,65,F,0,Post-Graduate,Married,Less than $40K,Blue,56,5,3,2,3549,1215,22
577,0,60,M,1,Unknown,Married,$60K - $80K,Blue,54,5,3,3,3398,1169,31
578,0,58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12421,1913,49
579,1,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,1,2,2,8256,8104,64
580,0,44,F,4,High School,Single,Less than $40K,Blue,30,1,2,3,6882,13836,113
581,0,57,M,1,High School,Married,$40K - $60K,Blue,45,3,3,2,2721,4578,81
582,0,50,F,3,Graduate,Married,Less than $40K,Blue,37,3,2,4,1438.3,3637,80
583,0,48,F,2,High School,Married,Unknown,Blue,27,3,1,2,4009,4506,80
584,0,47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570,4129,72
585,0,50,M,0,Doctorate,Single,$80K - $120K,Blue,38,5,2,2,3460,1546,35
586,0,44,F,3,College,Single,Less than $40K,Blue,30,6,3,3,4539,2960,67
587,0,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,4322,68
588,0,65,M,2,Graduate,Married,Unknown,Blue,55,3,2,2,6099,1319,34
589,0,43,F,4,College,Single,$40K - $60K,Blue,36,6,3,1,1531,4152,77
590,0,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,20,6,3,4,13046,2601,52
591,0,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516,1060,27
592,0,45,F,3,Graduate,Married,Less than $40K,Blue,31,4,1,0,8829,1902,45
593,0,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,5,3,2814,4271,88
594,0,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302,1483,41
595,0,39,F,0,College,Married,Less than $40K,Blue,30,3,2,3,1978,4299,59
596,0,43,F,3,Unknown,Single,Unknown,Blue,37,2,3,1,16583,7823,87
597,0,53,F,1,College,Unknown,$40K - $60K,Blue,35,4,3,3,3585,4806,81
598,0,54,M,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1556,1615,35
599,0,43,M,3,Uneducated,Unknown,$80K - $120K,Blue,31,5,1,4,28700,3395,71
600,1,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020,1952,39
601,1,50,F,1,Doctorate,Single,Unknown,Blue,46,6,4,3,1970,2493,44
602,1,55,M,1,College,Single,$80K - $120K,Blue,48,3,3,3,6846,1735,35
603,0,51,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,1,4970,5023,78
604,1,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846,2122,44
605,0,38,M,3,Graduate,Divorced,$80K - $120K,Blue,24,5,1,3,14821,2876,60
606,0,46,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,3,3,2483,4421,74
607,0,41,M,5,Unknown,Married,$80K - $120K,Blue,31,3,3,1,12114,3964,90
608,0,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,9617,4247,76
609,1,52,F,3,High School,Married,$40K - $60K,Blue,47,2,2,3,8018,2409,38
610,0,47,F,3,Unknown,Unknown,Less than $40K,Blue,34,4,2,1,8109,3609,77
